package_id,package_title,package_kind,package_folder,relative_path,sheet_or_table,variable_name,variable_label,inferred_type,non_null_sample_count,sample_values,min_value,max_value,source_file_format,confidence,notes
paper-2022-06,Job And Worker Density And Transit Network Dynamics,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2022-06-job-and-worker-density-and-transit-network-dynamics,data/metc_stop_boardings_alightings/csv/stop_boardings_alightings_2013.csv,,Provider,,text,1999,Metro Transit | Minnesota Valley | Met Council | Southwest Transit,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 2000 rows."
paper-2022-06,Job And Worker Density And Transit Network Dynamics,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2022-06-job-and-worker-density-and-transit-network-dynamics,data/metc_stop_boardings_alightings/csv/stop_boardings_alightings_2013.csv,,Route_Type,,text,1999,Urb Loc | Express | Sub Loc,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 2000 rows."
paper-2022-06,Job And Worker Density And Transit Network Dynamics,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2022-06-job-and-worker-density-and-transit-network-dynamics,data/metc_stop_boardings_alightings/csv/stop_boardings_alightings_2013.csv,,Route,,numeric,1999,5 | 643 | 663 | 133 | 111,3,801,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 2000 rows."
paper-2022-06,Job And Worker Density And Transit Network Dynamics,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2022-06-job-and-worker-density-and-transit-network-dynamics,data/metc_stop_boardings_alightings/csv/stop_boardings_alightings_2013.csv,,Dir,,text,1999,S | W | E | N,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 2000 rows."
paper-2022-06,Job And Worker Density And Transit Network Dynamics,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2022-06-job-and-worker-density-and-transit-network-dynamics,data/metc_stop_boardings_alightings/csv/stop_boardings_alightings_2013.csv,,Site_id,,numeric,1999,34 | 36 | 37 | 39 | 40,34,1009,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 2000 rows."
paper-2022-06,Job And Worker Density And Transit Network Dynamics,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2022-06-job-and-worker-density-and-transit-network-dynamics,data/metc_stop_boardings_alightings/csv/stop_boardings_alightings_2013.csv,,Name,,text,1999,Chicago Ave S & 8th St S | Chicago Ave S & 14th St E | Chicago Ave S & 15th St E | Chicago Ave S & 17th St E | Chicago Ave S & 18th St E,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 2000 rows."
paper-2022-06,Job And Worker Density And Transit Network Dynamics,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2022-06-job-and-worker-density-and-transit-network-dynamics,data/metc_stop_boardings_alightings/csv/stop_boardings_alightings_2013.csv,,Group_ID,,mixed_numeric_text,227,8SCH | 38CH | 46CH | 38BR | FRLY,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 2000 rows."
paper-2022-06,Job And Worker Density And Transit Network Dynamics,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2022-06-job-and-worker-density-and-transit-network-dynamics,data/metc_stop_boardings_alightings/csv/stop_boardings_alightings_2013.csv,,Latitude,,numeric,1999,44.971166 | 44.968974 | 44.968181 | 44.966378 | 44.965141,44.826459,45.021834,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 2000 rows."
paper-2022-06,Job And Worker Density And Transit Network Dynamics,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2022-06-job-and-worker-density-and-transit-network-dynamics,data/metc_stop_boardings_alightings/csv/stop_boardings_alightings_2013.csv,,Longitude,,numeric,1999,-93.262379 | -93.262613 | -93.262617 | -93.26262 | -93.262599,-93.400769,-93.064469,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 2000 rows."
paper-2022-06,Job And Worker Density And Transit Network Dynamics,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2022-06-job-and-worker-density-and-transit-network-dynamics,data/metc_stop_boardings_alightings/csv/stop_boardings_alightings_2013.csv,,XCoordinate,,numeric,1999,479311.15 | 479291.95 | 479291.34 | 479290.42 | 479291.64,468357.84,494908.71,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 2000 rows."
paper-2022-06,Job And Worker Density And Transit Network Dynamics,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2022-06-job-and-worker-density-and-transit-network-dynamics,data/metc_stop_boardings_alightings/csv/stop_boardings_alightings_2013.csv,,YCoordinate,,numeric,1999,4979780.85 | 4979537.31 | 4979449.23 | 4979248.97 | 4979111.51,4963707.49,4985388.87,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 2000 rows."
paper-2022-06,Job And Worker Density And Transit Network Dynamics,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2022-06-job-and-worker-density-and-transit-network-dynamics,data/metc_stop_boardings_alightings/csv/stop_boardings_alightings_2013.csv,,City,,text,1999,MINNEAPOLIS | EDINA | MENDOTA HEIGHTS | WEST SAINT PAUL | SAINT PAUL,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 2000 rows."
